percentage,quantifier,Answer.bonus,trial,utterance,utterance_label,color,Answer.condition,block,label,clicked,type,position,Answer.time_in_minutes,block_trial,init_images,workerid
100,all,195,16, The machine dispensed all of the blue ones.,color,blue,some,2,target,1,75_100_2,2,6.2550333333333334,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
25,some,195,17, The machine dispensed some of the,quantifier,orange,some,2,target,0,25_60_1,1,6.2550333333333334,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
60,some,195,17, The machine dispensed some of the,quantifier,blue,some,2,competitor,1,25_60_1,2,6.2550333333333334,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
25,some,195,17, The machine dispensed some of the orange ones.,color,orange,some,2,target,1,25_60_1,1,6.2550333333333334,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
60,some,195,17, The machine dispensed some of the orange ones.,color,blue,some,2,competitor,0,25_60_1,2,6.2550333333333334,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
0,none,195,18, The machine dispensed none of the,quantifier,orange,some,2,target,1,90_0_2,1,6.2550333333333334,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
90,none,195,18, The machine dispensed none of the,quantifier,blue,some,2,competitor,0,90_0_2,2,6.2550333333333334,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
0,none,195,18, The machine dispensed none of the orange ones.,color,orange,some,2,target,1,90_0_2,1,6.2550333333333334,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
90,none,195,18, The machine dispensed none of the orange ones.,color,blue,some,2,competitor,0,90_0_2,2,6.2550333333333334,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
100,most,195,19, The machine dispensed most of the,quantifier,orange,some,2,competitor,0,75_100_1,1,6.2550333333333334,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
75,most,195,19, The machine dispensed most of the,quantifier,blue,some,2,target,1,75_100_1,2,6.2550333333333334,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
100,most,195,19, The machine dispensed most of the blue ones.,color,orange,some,2,competitor,0,75_100_1,1,6.2550333333333334,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
75,most,195,19, The machine dispensed most of the blue ones.,color,blue,some,2,target,1,75_100_1,2,6.2550333333333334,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
90,most,195,20, The machine dispensed most of the,quantifier,orange,some,2,target,1,90_0_1,1,6.2550333333333334,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
0,most,195,20, The machine dispensed most of the,quantifier,blue,some,2,competitor,0,90_0_1,2,6.2550333333333334,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
90,most,195,20, The machine dispensed most of the orange ones.,color,orange,some,2,target,1,90_0_1,1,6.2550333333333334,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
0,most,195,20, The machine dispensed most of the orange ones.,color,blue,some,2,competitor,0,90_0_1,2,6.2550333333333334,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
90,most,195,21, The machine dispensed most of the,quantifier,blue,some,3,target,1,90_0_1,1,6.2550333333333334,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
0,most,195,21, The machine dispensed most of the,quantifier,orange,some,3,competitor,0,90_0_1,2,6.2550333333333334,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
90,most,195,21, The machine dispensed most of the blue ones.,color,blue,some,3,target,1,90_0_1,1,6.2550333333333334,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
0,most,195,21, The machine dispensed most of the blue ones.,color,orange,some,3,competitor,0,90_0_1,2,6.2550333333333334,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
100,all,195,22, The machine dispensed all of the,quantifier,blue,some,3,target,1,75_100_2,1,6.2550333333333334,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
75,all,195,22, The machine dispensed all of the,quantifier,orange,some,3,competitor,0,75_100_2,2,6.2550333333333334,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
100,all,195,22, The machine dispensed all of the blue ones.,color,blue,some,3,target,1,75_100_2,1,6.2550333333333334,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
75,all,195,22, The machine dispensed all of the blue ones.,color,orange,some,3,competitor,0,75_100_2,2,6.2550333333333334,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
90,none,195,23, The machine dispensed none of the,quantifier,orange,some,3,competitor,0,90_0_2,1,6.2550333333333334,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
0,none,195,23, The machine dispensed none of the,quantifier,blue,some,3,target,1,90_0_2,2,6.2550333333333334,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
90,none,195,23, The machine dispensed none of the blue ones.,color,orange,some,3,competitor,0,90_0_2,1,6.2550333333333334,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
0,none,195,23, The machine dispensed none of the blue ones.,color,blue,some,3,target,1,90_0_2,2,6.2550333333333334,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
25,some,195,24, The machine dispensed some of the,quantifier,orange,some,3,competitor,0,25_60_2,1,6.2550333333333334,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
60,some,195,24, The machine dispensed some of the,quantifier,blue,some,3,target,1,25_60_2,2,6.2550333333333334,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
25,some,195,24, The machine dispensed some of the blue ones.,color,orange,some,3,competitor,0,25_60_2,1,6.2550333333333334,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
60,some,195,24, The machine dispensed some of the blue ones.,color,blue,some,3,target,1,25_60_2,2,6.2550333333333334,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
75,most,195,25, The machine dispensed most of the,quantifier,blue,some,3,target,1,75_100_1,1,6.2550333333333334,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
100,most,195,25, The machine dispensed most of the,quantifier,orange,some,3,competitor,0,75_100_1,2,6.2550333333333334,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
75,most,195,25, The machine dispensed most of the blue ones.,color,blue,some,3,target,1,75_100_1,1,6.2550333333333334,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
100,most,195,25, The machine dispensed most of the blue ones.,color,orange,some,3,competitor,0,75_100_1,2,6.2550333333333334,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
60,most,195,26, The machine dispensed most of the,quantifier,orange,some,3,competitor,1,60_90_2,1,6.2550333333333334,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
90,most,195,26, The machine dispensed most of the,quantifier,blue,some,3,target,0,60_90_2,2,6.2550333333333334,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
60,most,195,26, The machine dispensed most of the blue ones.,color,orange,some,3,competitor,0,60_90_2,1,6.2550333333333334,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
90,most,195,26, The machine dispensed most of the blue ones.,color,blue,some,3,target,1,60_90_2,2,6.2550333333333334,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
60,some,195,27, The machine dispensed some of the,quantifier,blue,some,3,competitor,0,25_60_1,1,6.2550333333333334,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
25,some,195,27, The machine dispensed some of the,quantifier,orange,some,3,target,1,25_60_1,2,6.2550333333333334,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
60,some,195,27, The machine dispensed some of the orange ones.,color,blue,some,3,competitor,0,25_60_1,1,6.2550333333333334,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
25,some,195,27, The machine dispensed some of the orange ones.,color,orange,some,3,target,1,25_60_1,2,6.2550333333333334,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
90,some,195,28, The machine dispensed some of the,quantifier,orange,some,3,competitor,0,60_90_1,1,6.2550333333333334,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
60,some,195,28, The machine dispensed some of the,quantifier,blue,some,3,target,1,60_90_1,2,6.2550333333333334,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
90,some,195,28, The machine dispensed some of the blue ones.,color,orange,some,3,competitor,0,60_90_1,1,6.2550333333333334,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
60,some,195,28, The machine dispensed some of the blue ones.,color,blue,some,3,target,1,60_90_1,2,6.2550333333333334,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
60,some,195,29, The machine dispensed some of the,quantifier,orange,some,4,target,1,25_60_2,1,6.2550333333333334,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
25,some,195,29, The machine dispensed some of the,quantifier,blue,some,4,competitor,0,25_60_2,2,6.2550333333333334,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
60,some,195,29, The machine dispensed some of the orange ones.,color,orange,some,4,target,1,25_60_2,1,6.2550333333333334,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
25,some,195,29, The machine dispensed some of the orange ones.,color,blue,some,4,competitor,0,25_60_2,2,6.2550333333333334,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
0,none,195,30, The machine dispensed none of the,quantifier,orange,some,4,target,1,90_0_2,1,6.2550333333333334,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
90,none,195,30, The machine dispensed none of the,quantifier,blue,some,4,competitor,0,90_0_2,2,6.2550333333333334,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
0,none,195,30, The machine dispensed none of the orange ones.,color,orange,some,4,target,1,90_0_2,1,6.2550333333333334,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
90,none,195,30, The machine dispensed none of the orange ones.,color,blue,some,4,competitor,0,90_0_2,2,6.2550333333333334,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
0,most,195,31, The machine dispensed most of the,quantifier,orange,some,4,competitor,0,90_0_1,1,6.2550333333333334,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
90,most,195,31, The machine dispensed most of the,quantifier,blue,some,4,target,1,90_0_1,2,6.2550333333333334,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
0,most,195,31, The machine dispensed most of the blue ones.,color,orange,some,4,competitor,0,90_0_1,1,6.2550333333333334,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
90,most,195,31, The machine dispensed most of the blue ones.,color,blue,some,4,target,1,90_0_1,2,6.2550333333333334,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
100,most,195,32, The machine dispensed most of the,quantifier,blue,some,4,competitor,0,75_100_1,1,6.2550333333333334,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
75,most,195,32, The machine dispensed most of the,quantifier,orange,some,4,target,1,75_100_1,2,6.2550333333333334,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
100,most,195,32, The machine dispensed most of the orange ones.,color,blue,some,4,competitor,0,75_100_1,1,6.2550333333333334,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
75,most,195,32, The machine dispensed most of the orange ones.,color,orange,some,4,target,1,75_100_1,2,6.2550333333333334,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
60,some,195,33, The machine dispensed some of the,quantifier,blue,some,4,target,1,60_90_1,1,6.2550333333333334,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
90,some,195,33, The machine dispensed some of the,quantifier,orange,some,4,competitor,0,60_90_1,2,6.2550333333333334,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
60,some,195,33, The machine dispensed some of the blue ones.,color,blue,some,4,target,1,60_90_1,1,6.2550333333333334,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
90,some,195,33, The machine dispensed some of the blue ones.,color,orange,some,4,competitor,0,60_90_1,2,6.2550333333333334,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
100,all,195,34, The machine dispensed all of the,quantifier,blue,some,4,target,1,75_100_2,1,6.2550333333333334,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
75,all,195,34, The machine dispensed all of the,quantifier,orange,some,4,competitor,0,75_100_2,2,6.2550333333333334,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
100,all,195,34, The machine dispensed all of the blue ones.,color,blue,some,4,target,1,75_100_2,1,6.2550333333333334,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
75,all,195,34, The machine dispensed all of the blue ones.,color,orange,some,4,competitor,0,75_100_2,2,6.2550333333333334,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
25,some,195,35, The machine dispensed some of the,quantifier,blue,some,4,target,0,25_60_1,1,6.2550333333333334,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
60,some,195,35, The machine dispensed some of the,quantifier,orange,some,4,competitor,1,25_60_1,2,6.2550333333333334,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
25,some,195,35, The machine dispensed some of the blue ones.,color,blue,some,4,target,1,25_60_1,1,6.2550333333333334,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
60,some,195,35, The machine dispensed some of the blue ones.,color,orange,some,4,competitor,0,25_60_1,2,6.2550333333333334,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
60,most,195,36, The machine dispensed most of the,quantifier,blue,some,4,competitor,0,60_90_2,1,6.2550333333333334,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
90,most,195,36, The machine dispensed most of the,quantifier,orange,some,4,target,1,60_90_2,2,6.2550333333333334,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
60,most,195,36, The machine dispensed most of the orange ones.,color,blue,some,4,competitor,0,60_90_2,1,6.2550333333333334,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
90,most,195,36, The machine dispensed most of the orange ones.,color,orange,some,4,target,1,60_90_2,2,6.2550333333333334,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
0,most,195,37, The machine dispensed most of the,quantifier,orange,some,5,competitor,0,90_0_1,1,6.2550333333333334,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
90,most,195,37, The machine dispensed most of the,quantifier,blue,some,5,target,1,90_0_1,2,6.2550333333333334,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
0,most,195,37, The machine dispensed most of the blue ones.,color,orange,some,5,competitor,0,90_0_1,1,6.2550333333333334,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
90,most,195,37, The machine dispensed most of the blue ones.,color,blue,some,5,target,1,90_0_1,2,6.2550333333333334,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",6
60,some,195,38, The machine dispensed some of the,quantifier,blue,some,5,target,1,60_90_1,1,6.2550333333333334,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
90,some,195,38, The machine dispensed some of the,quantifier,orange,some,5,competitor,0,60_90_1,2,6.2550333333333334,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
60,some,195,38, The machine dispensed some of the blue ones.,color,blue,some,5,target,1,60_90_1,1,6.2550333333333334,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
90,some,195,38, The machine dispensed some of the blue ones.,color,orange,some,5,competitor,0,60_90_1,2,6.2550333333333334,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
90,none,195,39, The machine dispensed none of the,quantifier,blue,some,5,competitor,0,90_0_2,1,6.2550333333333334,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
0,none,195,39, The machine dispensed none of the,quantifier,orange,some,5,target,1,90_0_2,2,6.2550333333333334,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
90,none,195,39, The machine dispensed none of the orange ones.,color,blue,some,5,competitor,0,90_0_2,1,6.2550333333333334,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
0,none,195,39, The machine dispensed none of the orange ones.,color,orange,some,5,target,1,90_0_2,2,6.2550333333333334,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
75,all,195,40, The machine dispensed all of the,quantifier,blue,some,5,competitor,0,75_100_2,1,6.2550333333333334,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
100,all,195,40, The machine dispensed all of the,quantifier,orange,some,5,target,1,75_100_2,2,6.2550333333333334,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
75,all,195,40, The machine dispensed all of the orange ones.,color,blue,some,5,competitor,0,75_100_2,1,6.2550333333333334,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
100,all,195,40, The machine dispensed all of the orange ones.,color,orange,some,5,target,1,75_100_2,2,6.2550333333333334,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
90,most,195,41, The machine dispensed most of the,quantifier,blue,some,5,target,1,60_90_2,1,6.2550333333333334,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
60,most,195,41, The machine dispensed most of the,quantifier,orange,some,5,competitor,0,60_90_2,2,6.2550333333333334,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
90,most,195,41, The machine dispensed most of the blue ones.,color,blue,some,5,target,1,60_90_2,1,6.2550333333333334,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
60,most,195,41, The machine dispensed most of the blue ones.,color,orange,some,5,competitor,0,60_90_2,2,6.2550333333333334,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
25,some,195,42, The machine dispensed some of the,quantifier,blue,some,5,competitor,1,25_60_2,1,6.2550333333333334,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
60,some,195,42, The machine dispensed some of the,quantifier,orange,some,5,target,0,25_60_2,2,6.2550333333333334,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",6
